"sample_number","unknown_ratios","unknown_counts","total_counts","iteration"
255,0.897129506008011,134390,149800,98
255,0.897120111134858,134324,149728,99
255,0.896975899504345,134097,149499,100
260,0.897070022846607,134286,149694,1
260,0.897079453299309,134291,149698,2
260,0.897049197846676,134308,149722,3
260,0.896920730891677,134104,149516,4
260,0.897135607932163,134364,149770,5
260,0.896912873844754,134023,149427,6
260,0.89714323855293,134410,149820,7
260,0.897014875480528,134171,149575,8
260,0.897161013837805,134401,149807,9
260,0.89705312654457,134305,149718,10
260,0.897242271823676,134502,149906,11
260,0.896976304014874,134115,149519,12
260,0.897155857412584,134472,149887,13
260,0.89696738738016,134163,149574,14
260,0.897146405298579,134371,149776,15
260,0.897097519601427,134326,149734,16
260,0.897062555937003,134310,149722,17
260,0.89697926210268,134128,149533,18
260,0.897136981545282,134366,149772,19
260,0.897174123377707,134455,149865,20
260,0.896966981825963,134145,149554,21
260,0.89702049163893,134214,149622,22
260,0.897066189385389,134324,149737,23
260,0.896782967548302,133861,149268,24
260,0.897104091130653,134353,149763,25
260,0.896935560476022,134082,149489,26
260,0.897092708729888,134319,149727,27
260,0.897045358854233,134224,149629,28
260,0.897197072304993,134471,149879,29
260,0.897223945719833,134484,149889,30
260,0.897041032530596,134209,149613,31
260,0.897122090692889,134292,149692,32
260,0.897107247577128,134314,149719,33
260,0.897014117631338,134257,149671,34
260,0.897115108442265,134308,149711,35
260,0.8971157697957,134370,149780,36
260,0.896991460535907,134137,149541,37
260,0.896977562515888,134082,149482,38
260,0.896945544024821,134140,149552,39
260,0.897062948271026,134328,149742,40
260,0.89718753335468,134492,149904,41
260,0.897025324488801,134282,149697,42
260,0.896888656882232,134014,149421,43
260,0.897177863344255,134443,149851,44
260,0.896952230662245,134141,149552,45
260,0.896984975025242,134145,149551,46
260,0.897114504938263,134342,149749,47
260,0.896987444341931,134166,149574,48
260,0.896959482055192,134108,149514,49
260,0.896829755032613,133920,149326,50
260,0.897097731099174,134274,149676,51
260,0.896923231443972,133951,149345,52
260,0.896963130897685,134122,149529,53
260,0.896889686290787,133972,149374,54
260,0.897079063055359,134273,149678,55
260,0.897032283938239,134205,149610,56
260,0.896970386177094,134089,149491,57
260,0.896893553504374,133995,149399,58
260,0.89691066482921,134072,149482,59
260,0.896953968402606,134100,149506,60
260,0.896786685783966,133849,149254,61
260,0.897085239224066,134343,149755,62
260,0.897144039735099,134385,149792,63
260,0.897241820825053,134545,149954,64
260,0.897082111143035,134260,149663,65
260,0.896943704754386,134059,149462,66
260,0.896922943108905,134055,149461,67
260,0.897153725516367,134434,149845,68
260,0.897186905596156,134430,149835,69
260,0.897129314373456,134381,149790,70
260,0.897081023311736,134302,149710,71
260,0.897008301362172,134205,149614,72
260,0.897033858657149,134216,149622,73
260,0.897148696575631,134322,149721,74
260,0.897121730832115,134431,149847,75
260,0.896979749070383,134120,149524,76
260,0.896915492109787,134079,149489,77
260,0.896901008911607,134058,149468,78
260,0.896924322407552,134057,149463,79
260,0.896870231051377,133996,149404,80
260,0.896937908518595,134068,149473,81
260,0.896907078520858,134032,149438,82
260,0.897048308307104,134237,149643,83
260,0.897125193612135,134375,149784,84
260,0.897039845405976,134155,149553,85
260,0.897015962993663,134190,149596,86
260,0.896794292030952,133860,149265,87
260,0.897062752117116,134319,149732,88
260,0.897205488956044,134492,149901,89
260,0.897034651414521,134252,149662,90
260,0.897110274283578,134362,149772,91
260,0.896875271882801,134012,149421,92
260,0.897143925083933,134411,149821,93
260,0.89687836815574,133973,149377,94
260,0.897099968615824,134347,149757,95
260,0.897097413913984,134352,149763,96
260,0.897188529949428,134476,149886,97
260,0.896899281875556,134012,149417,98
260,0.896975614976123,134114,149518,99
260,0.897239161473693,134480,149882,100
265,0.896931702617353,134059,149464,1
265,0.897095651825485,134332,149741,2
265,0.897114504938263,134342,149749,3
265,0.897005435545661,134166,149571,4
265,0.896722399951711,133704,149103,5
265,0.897098612437954,134284,149687,6
265,0.89722437111532,134537,149948,7
265,0.896905698760673,134030,149436,8
265,0.897046932324697,134235,149641,9
265,0.897087106338649,134337,149748,10
265,0.896965523696191,134169,149581,11
265,0.897206361065158,134502,149912,12
265,0.896987444341931,134166,149574,13
265,0.896916187505439,133993,149393,14
265,0.897182854245069,134459,149868,15
265,0.897134504094996,134406,149817,16
265,0.897152659120034,134415,149824,17
265,0.89722081455205,134558,149972,18
265,0.897014895451174,134232,149643,19
265,0.897103404067788,134352,149762,20
265,0.89696195590389,134129,149537,21
265,0.897286666666667,134593,150000,22
265,0.897035411844974,134105,149498,23
265,0.897139919618656,134379,149786,24
265,0.897177365541172,134451,149860,25
265,0.897178495197439,134505,149920,26
265,0.897207233046297,134512,149923,27
265,0.897072577628133,134281,149688,28
265,0.896915149892934,134035,149440,29
265,0.897037893316049,134248,149657,30
265,0.897154295246038,134461,149875,31
265,0.897242188646032,134563,149974,32
265,0.897258172114743,134499,149900,33
265,0.897183850517184,134443,149850,34
265,0.897055088427554,134212,149614,35
265,0.897039957236403,134251,149660,36
265,0.89714648065948,134406,149815,37
265,0.897333768491445,134723,150137,38
265,0.89722075860551,134523,149933,39
265,0.897094366328833,134365,149778,40
265,0.897292362235684,134645,150057,41
265,0.896959606293421,134143,149553,42
265,0.897125496611358,134358,149765,43
265,0.897083967834148,134315,149724,44
265,0.897188840772151,134459,149867,45
265,0.897110081329042,134353,149762,46
265,0.896991576413959,134172,149580,47
265,0.896908182177052,134051,149459,48
265,0.897003482457372,134198,149607,49
265,0.897118049757889,134321,149725,50
265,0.896978490381851,134153,149561,51
265,0.897119314084244,134349,149756,52
265,0.897166456502739,134470,149883,53
265,0.897114697614167,134351,149759,54
265,0.89716139280637,134419,149827,55
265,0.897028445365511,134182,149585,56
265,0.896896180274453,134051,149461,57
265,0.897129042813925,134337,149741,58
265,0.897115275487519,134378,149789,59
265,0.89722624232198,134531,149941,60
265,0.897136754988987,134418,149830,61
265,0.897202372612209,134470,149877,62
265,0.897249859958921,134548,149956,63
265,0.896953608729957,134143,149554,64
265,0.897172253656453,134461,149872,65
265,0.897078960903632,134299,149707,66
265,0.897077789731836,134245,149647,67
265,0.896985294117647,134189,149600,68
265,0.896998462464068,134182,149590,69
265,0.897065013328701,134270,149677,70
265,0.897194515795443,134476,149885,71
265,0.897076601457358,134313,149723,72
265,0.896996798278155,134197,149607,73
265,0.897131103750401,134340,149744,74
265,0.897122061965812,134353,149760,75
265,0.896806950091431,133887,149293,76
265,0.896981614130835,134114,149517,77
265,0.897163380977495,134387,149791,78
265,0.89699441676975,134150,149555,79
265,0.897104799059427,134293,149696,80
265,0.897068055833834,134318,149730,81
265,0.897074148296593,134292,149700,82
265,0.897057250581597,134189,149588,83
265,0.897284793376309,134599,150007,84
265,0.897001617495689,134204,149614,85
265,0.897140492337267,134406,149816,86
265,0.897173248628665,134445,149854,87
265,0.897022863022302,134261,149674,88
265,0.897258310724785,134604,150017,89
265,0.896989192659569,134125,149528,90
265,0.897176988788041,134433,149840,91
265,0.897083967834148,134315,149724,92
265,0.896846448570586,133892,149292,93
265,0.896971804146803,134152,149561,94
265,0.897120111134858,134324,149728,95
265,0.896989912899323,134187,149597,96
265,0.897004170899952,134199,149608,97
265,0.897194577384409,134415,149817,98
265,0.897091528366781,134326,149735,99
265,0.896882173043077,134022,149431,100
270,0.897282597828478,134622,150033,1
270,0.897008989740333,134206,149615,2
270,0.897139996662773,134414,149825,3
270,0.897066581194869,134342,149757,4
270,0.897063834051508,134277,149685,5
270,0.897103510916097,134326,149733,6
270,0.896984202327867,134170,149579,7
270,0.897050665989427,134223,149627,8
270,0.897019006424613,134177,149581,9
270,0.897156164091067,134455,149868,10
270,0.897237709072478,134539,149948,11
270,0.897214902771755,134497,149905,12
270,0.897056564455695,134310,149723,13
270,0.897110189470591,134327,149733,14
270,0.897201873423802,134478,149886,15
270,0.897293370390365,134629,150039,16
270,0.897150864082205,134456,149870,17
270,0.897185034903432,134436,149842,18
270,0.897197072304993,134471,149879,19
270,0.897168564524957,134412,149818,20
270,0.897199877269513,134510,149922,21
270,0.897127860620104,134344,149749,22
270,0.897084655201202,134316,149725,23
270,0.897166624384121,134383,149786,24
270,0.897297297297297,134626,150035,25
270,0.897332018443988,134668,150076,26
270,0.897168305857687,134368,149769,27
270,0.897192832650665,134491,149902,28
270,0.897256711521278,134558,149966,29
270,0.897335464961364,134708,150120,30
270,0.897051554379918,134294,149706,31
270,0.897148846120468,134392,149799,32
270,0.897131566123509,134393,149803,33
270,0.896985748012011,134120,149523,34
270,0.897012100091637,134106,149503,35
270,0.896940871112538,134081,149487,36
270,0.896997773900487,134181,149589,37
270,0.897208350279698,134566,149983,38
270,0.897143467635315,134358,149762,39
270,0.897084861726366,134264,149667,40
270,0.897175804815546,134440,149848,41
270,0.896909839633064,133949,149345,42
270,0.897211346704107,134518,149929,43
270,0.896890376569038,133973,149375,44
270,0.897119204192676,134375,149785,45
270,0.897265523469313,134632,150047,46
270,0.897129729801926,134338,149742,47
270,0.897284690987839,134660,150075,48
270,0.897159405590439,134451,149863,49
270,0.89727470300396,134593,150002,50
270,0.897145337384395,134352,149755,51
270,0.896995622096715,134204,149615,52
270,0.897056760097551,134258,149665,53
270,0.897164824603556,134424,149832,54
270,0.897172630960959,134479,149892,55
270,0.897014875480528,134171,149575,56
270,0.897217274116179,134483,149889,57
270,0.897301694192008,134580,149983,58
270,0.89709291837321,134267,149669,59
270,0.897045358854233,134224,149629,60
270,0.896988048447902,134193,149604,61
270,0.897146595810022,134380,149786,62
270,0.897184789859907,134488,149900,63
270,0.897189028336569,134468,149877,64
270,0.897081710762736,134303,149711,65
270,0.897019984889311,134161,149563,66
270,0.897178361207138,134435,149842,67
270,0.897178306984191,134496,149910,68
270,0.897332045431836,134703,150115,69
270,0.897192458067013,134473,149882,70
270,0.897214159410136,134461,149865,71
270,0.897193642659834,134466,149874,72
270,0.897173694075897,134498,149913,73
270,0.896885961389134,133984,149388,74
270,0.897237421593487,134460,149860,75
270,0.897250863690325,134532,149938,76
270,0.897253102680209,134544,149951,77
270,0.897146976756605,134398,149806,78
270,0.897083486453079,134262,149665,79
270,0.897135303660482,134381,149789,80
270,0.896964306017215,134115,149521,81
270,0.89707159946003,134236,149638,82
270,0.897218516542156,134511,149920,83
270,0.897087793574581,134338,149749,84
270,0.897176491000941,134441,149849,85
270,0.897001042418411,134238,149652,86
270,0.897071990805704,134254,149658,87
270,0.897096532934452,134342,149752,88
270,0.897170881430573,134459,149870,89
270,0.897142933415199,134427,149839,90
270,0.897331334332834,134667,150075,91
270,0.897051450878682,134198,149599,92
270,0.897181482124031,134457,149866,93
270,0.897071694381902,134271,149677,94
270,0.897280725139963,134628,150040,95
270,0.897373923002144,134773,150186,96
270,0.897012142556419,134228,149639,97
270,0.897060788243153,134290,149700,98
270,0.897213960870087,134548,149962,99
270,0.896950929969703,134113,149521,100
275,0.897334984817005,134751,150168,1
275,0.897251278358901,134585,149997,2
275,0.897280543891222,134619,150030,3
275,0.897251413634909,134559,149968,4
275,0.897000815649779,134168,149574,5
275,0.897162883845127,134395,149800,6
275,0.897120413602389,134307,149709,7
275,0.897153229143033,134442,149854,8
275,0.89717026442885,134493,149908,9
275,0.897155448717949,134358,149760,10
275,0.897144115703693,134420,149831,11
275,0.897162457957397,134438,149848,12
275,0.89720735986764,134486,149894,13
275,0.897209476043112,134524,149936,14
275,0.89733171699948,134720,150134,15
275,0.897250496938326,134514,149918,16
275,0.89712538552946,134384,149794,17
275,0.897277623720137,134606,150016,18
275,0.897133930180857,134379,149787,19
275,0.897188964081208,134433,149838,20
275,0.897193331242953,134483,149893,21
275,0.897252831496777,134596,150009,22
275,0.897138313723132,134272,149667,23
275,0.897157960780126,134414,149822,24
275,0.897121841167283,134405,149818,25
275,0.897210230267767,134464,149869,26
275,0.897146099669548,134388,149795,27
275,0.897114010603774,134350,149758,28
275,0.897266484432296,134581,149990,29
275,0.897269449424498,134629,150043,30
275,0.89733939087106,134705,150116,31
275,0.897222870478413,134561,149975,32
275,0.896783794291537,133784,149182,33
275,0.897247669720366,134571,149982,34
275,0.897175548568415,134396,149799,35
275,0.896914596127858,134069,149478,36
275,0.897115384615385,134352,149760,37
275,0.897128132551836,134388,149798,38
275,0.897121841167283,134405,149818,39
275,0.897210288977239,134499,149908,40
275,0.897126072298808,134385,149795,41
275,0.897119094343653,134401,149814,42
275,0.896999151018444,134183,149591,43
275,0.897207732433262,134504,149914,44
275,0.897006924578242,134203,149612,45
275,0.897255524290877,134565,149974,46
275,0.897148349887856,134400,149808,47
275,0.897145603588689,134396,149804,48
275,0.897245112942369,134576,149988,49
275,0.897242740193595,134590,150004,50
275,0.897048899935192,134264,149673,51
275,0.897025706820627,134239,149649,52
275,0.897103317459575,134317,149723,53
275,0.897165770406053,134469,149882,54
275,0.89698457176104,134127,149531,55
275,0.897359746961878,134761,150175,56
275,0.897168067170804,134420,149827,57
275,0.897215460032681,134524,149935,58
275,0.89704663904851,134252,149660,59
275,0.897091050001336,134273,149676,60
275,0.897189462654092,134425,149829,61
275,0.897066680914725,134316,149728,62
275,0.897347773381822,134726,150138,63
275,0.897230670721947,134520,149928,64
275,0.897319018772866,134649,150057,65
275,0.89709693795757,134299,149704,66
275,0.897313397033543,134667,150078,67
275,0.897248220142389,134598,150012,68
275,0.896919637478413,133998,149398,69
275,0.897249493117063,134530,149936,70
275,0.897320744407945,134669,150079,71
275,0.897297657525574,134644,150055,72
275,0.897186717837477,134421,149825,73
275,0.897326751800262,134704,150117,74
275,0.897253469004007,134562,149971,75
275,0.897131374630323,134384,149793,76
275,0.897227982902449,134551,149963,77
275,0.896989425557798,134195,149606,78
275,0.897192270737696,134464,149872,79
275,0.897171070189485,134468,149880,80
275,0.897224241050294,134563,149977,81
275,0.89720630133513,134467,149873,82
275,0.897001992431435,134161,149566,83
275,0.89722600272196,134487,149892,84
275,0.897219702225306,134504,149912,85
275,0.897096849630842,134264,149665,86
275,0.897331689929711,134685,150095,87
275,0.897230724092634,134555,149967,88
275,0.897134729799211,134354,149759,89
275,0.897101255677264,134314,149720,90
275,0.897181360285533,134483,149895,91
275,0.897083578261102,134297,149704,92
275,0.897164327520505,134432,149841,93
275,0.897114697614167,134351,149759,94
275,0.897112913454157,134392,149805,95
275,0.897142971603314,134366,149771,96
275,0.897175186475054,134474,149886,97
275,0.897336984403003,134684,150093,98
275,0.897205861753857,134510,149921,99
275,0.897117226557025,134407,149821,100
280,0.897181858212241,134475,149886,1
280,0.897302773205015,134634,150043,2
280,0.897230038808797,134554,149966,3
280,0.897417460602792,134793,150201,4
280,0.897246617453871,134552,149961,5
280,0.897104799059427,134293,149696,6
280,0.897143162350365,134375,149781,7
280,0.897266208146726,134633,150048,8
280,0.897276435770277,134613,150024,9
280,0.897262784668395,134628,150043,10
280,0.897321398817656,134635,150041,11
280,0.897168325816008,134464,149876,12
280,0.897373064757783,134763,150175,13
280,0.897291354322839,134661,150075,14
280,0.897217202264649,134544,149957,15
280,0.897329309644197,134699,150111,16
280,0.897180298117085,134464,149874,17
280,0.897151170162361,134439,149851,18
280,0.897268721292241,134593,150003,19
280,0.897094083310514,134321,149729,20
280,0.897252783890111,134561,149970,21
280,0.897287067086946,134646,150059,22
280,0.897236206034339,134563,149975,23
280,0.897049877328912,134187,149587,24
280,0.897280866069821,134602,150011,25
280,0.897241921723366,134615,150032,26
280,0.897051457575049,134320,149735,27
280,0.897319376053626,134667,150077,28
280,0.897186659817336,134482,149893,29
280,0.897026884343195,134232,149641,30
280,0.897278349416218,134642,150056,31
280,0.897192769396048,134456,149863,32
280,0.897031899397292,134248,149658,33
280,0.897333893075852,134662,150069,34
280,0.897192146816899,134490,149901,35
280,0.897338200420985,134712,150124,36
280,0.897400055912776,134820,150234,37
280,0.897193829895119,134475,149884,38
280,0.89722133247918,134454,149856,39
280,0.897132252810339,134394,149804,40
280,0.897202185938199,134461,149867,41
280,0.897258264545467,134569,149978,42
280,0.897089272117658,134314,149722,43
280,0.897288436036012,134648,150061,44
280,0.89720261995918,134514,149926,45
280,0.897296288644679,134642,150053,46
280,0.897178361207138,134435,149842,47
280,0.89739133908597,134781,150192,48
280,0.897124203949213,134391,149802,49
280,0.897107997890901,134411,149827,50
280,0.897053123955897,134244,149650,51
280,0.897182544183285,134476,149887,52
280,0.897004634490507,134130,149531,53
280,0.897357852180921,134732,150143,54
280,0.897253150210014,134579,149990,55
280,0.897149226733592,134410,149819,56
280,0.897292505398992,134619,150028,57
280,0.897118627090915,134348,149755,58
280,0.897284329079338,134642,150055,59
280,0.897269406149169,134594,150004,60
280,0.897223185467737,134544,149956,61
280,0.897372031381115,134744,150154,62
280,0.897286808783031,134567,149971,63
280,0.897280081024534,134662,150078,64
280,0.897328625674505,134698,150110,65
280,0.897303132684273,134652,150063,66
280,0.897252600693518,134552,149960,67
280,0.897164279662996,134493,149909,68
280,0.897321220281142,134626,150031,69
280,0.897165700099437,134434,149843,70
280,0.897400392770362,134803,150215,71
280,0.897014207241283,134231,149642,72
280,0.897242055158897,134589,150003,73
280,0.89714579411804,134405,149814,74
280,0.897235520823609,134562,149974,75
280,0.897189151673696,134442,149848,76
280,0.897300215263014,134639,150049,77
280,0.897126183512947,134359,149766,78
280,0.897179114236533,134471,149882,79
280,0.89715871935514,134450,149862,80
280,0.897300754935734,134666,150079,81
280,0.897234598863424,134517,149924,82
280,0.897201187577143,134477,149885,83
280,0.897260456679471,134546,149952,84
280,0.897115082888789,134369,149779,85
280,0.897318543686086,134692,150105,86
280,0.897313755013391,134685,150098,87
280,0.897329103970359,134655,150062,88
280,0.897025217495891,134247,149658,89
280,0.897026884343195,134232,149641,90
280,0.89712035770296,134429,149845,91
280,0.897197446280496,134489,149899,92
280,0.897175186475054,134474,149886,93
280,0.897229168750625,134544,149955,94
280,0.897282235539587,134604,150013,95
280,0.897299710778499,134647,150058,96
280,0.897378865773421,134754,150164,97
280,0.897165273432027,134477,149891,98
280,0.897242957300193,134503,149907,99
280,0.897121951545173,134379,149789,100
285,0.897332551663491,134695,150106,1
285,0.897316787075791,134637,150044,2
285,0.897272006238461,134624,150037,3
285,0.89724036795094,134604,150020,4
285,0.897355625124892,134720,150130,5
285,0.897321220281142,134626,150031,6
285,0.897428902226422,134871,150286,7
285,0.897258812863314,134596,150008,8
285,0.897344861581093,134713,150124,9
285,0.89737733952101,134778,150191,10
285,0.897251828004293,134612,150027,11
285,0.897321279869961,134696,150109,12
285,0.897317323453763,134664,150074,13
285,0.897254201358567,134598,150011,14
285,0.897254703270623,134590,150002,15
285,0.897353926485378,134735,150147,16
285,0.897285155338706,134617,150027,17
285,0.89732,134598,150000,18
285,0.897149491552566,134454,149868,19
285,0.897352206494588,134715,150125,20
285,0.897273515098993,134600,150010,21
285,0.897046250033398,134295,149708,22
285,0.897250863690325,134532,149938,23
285,0.897329459895257,134673,150082,24
285,0.897278952386667,134573,149979,25
285,0.897185908857347,134446,149853,26
285,0.897232595358762,134549,149960,27
285,0.897213903136944,134513,149923,28
285,0.897296829087905,134669,150083,29
285,0.897320417327346,134686,150098,30
285,0.897338681734588,134669,150076,31
285,0.897142056224471,134417,149828,32
285,0.897308427905985,134651,150061,33
285,0.897348457096424,134727,150139,34
285,0.897203991249133,134516,149928,35
285,0.897451250424126,134895,150309,36
285,0.897232410803601,134540,149950,37
285,0.897319227745726,134693,150106,38
285,0.897312533734932,134657,150067,39
285,0.89733445230388,134724,150138,40
285,0.897446137257643,134835,150243,41
285,0.897291136203058,134617,150026,42
285,0.897281691925085,134577,149983,43
285,0.897196074637918,134487,149897,44
285,0.897310806757973,134637,150045,45
285,0.89736964773257,134758,150170,46
285,0.897314260205611,134677,150089,47
285,0.897270593882504,134587,149996,48
285,0.897270454924179,134613,150025,49
285,0.89724429394198,134601,150016,50
285,0.897238128887319,134592,150007,51
285,0.897300215263014,134639,150049,52
285,0.89720997552142,134516,149927,53
285,0.897248220142389,134598,150012,54
285,0.897244611558898,134584,149997,55
285,0.897427021269514,134807,150215,56
285,0.89734093573484,134716,150128,57
285,0.897290489391193,134651,150064,58
285,0.897282195580567,134569,149974,59
285,0.897338859054142,134678,150086,60
285,0.897397650693871,134764,150172,61
285,0.897253285854322,134553,149961,62
285,0.897239580901821,134533,149941,63
285,0.897322440058109,134654,150062,64
285,0.897432655451448,134859,150272,65
285,0.897208350279698,134566,149983,66
285,0.897431289148045,134822,150231,67
285,0.897275974199051,134656,150072,68
285,0.897367089281909,134763,150176,69
285,0.897379040313237,134763,150174,70
285,0.897202806530786,134523,149936,71
285,0.897299710778499,134647,150058,72
285,0.897362129476089,134747,150159,73
285,0.897201621938857,134530,149944,74
285,0.897313576035393,134676,150088,75
285,0.897287609351785,134673,150089,76
285,0.897211601977701,134466,149871,77
285,0.897249676550225,134539,149946,78
285,0.897396304776104,134832,150248,79
285,0.897289367519088,134562,149965,80
285,0.897229722972297,134571,149985,81
285,0.897335464961364,134708,150120,82
285,0.897355801252165,134729,150140,83
285,0.897276980287097,134640,150054,84
285,0.897348810261123,134745,150159,85
285,0.897148234414731,134426,149837,86
285,0.897342657342657,134736,150150,87
285,0.897214902771755,134497,149905,88
285,0.897336681074385,134736,150151,89
285,0.897397324103042,134816,150230,90
285,0.897019115091565,134212,149620,91
285,0.897360430428297,134762,150176,92
285,0.8972260573197,134522,149931,93
285,0.89731307088083,134684,150097,94
285,0.897319911796252,134694,150107,95
285,0.897476141389286,134949,150365,96
285,0.897316670219569,134698,150112,97
285,0.897317859617332,134691,150104,98
285,0.897264838782773,134631,150046,99
285,0.897439480443433,134869,150282,100
290,0.89731307088083,134684,150097,1
290,0.897257030817556,134541,149947,2
290,0.897080335851552,134301,149709,3
290,0.897212404134712,134537,149950,4
290,0.897295640644676,134676,150091,5
290,0.897321279869961,134696,150109,6
290,0.897450741620586,134868,150279,7
290,0.89726260222751,134619,150033,8
290,0.897197758206565,134472,149880,9
290,0.897258812863314,134596,150008,10
290,0.897318870514239,134675,150086,11
290,0.897338048523839,134738,150153,12
290,0.897391674934908,134764,150173,13
290,0.897281953208815,134656,150071,14
290,0.8973827778925,134716,150121,15
290,0.897207046753784,134503,149913,16
290,0.897231093361425,134573,149987,17
290,0.897376306852234,134759,150170,18
290,0.897243558969435,134565,149976,19
290,0.897328297664009,134715,150129,20
290,0.897178926016868,134462,149872,21
290,0.897347773381822,134726,150138,22
290,0.897429413682733,134863,150277,23
290,0.897301978549064,134694,150110,24
290,0.897333768491445,134723,150137,25
290,0.897389463312006,134787,150199,26
290,0.897501546155227,134960,150373,27
290,0.897231593967115,134565,149978,28
290,0.897391524284317,134825,150241,29
290,0.897405008951688,134836,150251,30
290,0.897273333333333,134591,150000,31
290,0.897449716228534,134884,150297,32
290,0.897421905154859,134852,150266,33
290,0.897198318991395,134499,149910,34
290,0.897416271764017,134835,150248,35
290,0.89741029890382,134835,150249,36
290,0.897389984623475,134814,150229,37
290,0.897172064966436,134452,149862,38
290,0.897373589427782,134790,150205,39
290,0.897392184544898,134756,150164,40
290,0.897480578908162,134938,150352,41
290,0.897320090329543,134703,150117,42
290,0.897327285926459,134731,150147,43
290,0.897278349416218,134642,150056,44
290,0.897249223302265,134582,149994,45
290,0.897346405925294,134724,150136,46
290,0.897191959490563,134481,149891,47
290,0.897352051893389,134741,150154,48
290,0.897433508780102,134869,150283,49
290,0.897327079641301,134687,150098,50
290,0.897269180754226,134550,149955,51
290,0.897364318360494,134689,150094,52
290,0.897273836430186,134583,149991,53
290,0.897363672080495,134758,150171,54
290,0.897314554991968,134625,150031,55
290,0.897314796927771,134704,150119,56
290,0.897408767867125,134859,150276,57
290,0.897402614692334,134815,150228,58
290,0.897288797382747,134666,150081,59
290,0.897265617186406,134571,149979,60
290,0.8974046634849,134818,150231,61
290,0.897178482508194,134409,149813,62
290,0.897255205242911,134582,149993,63
290,0.897365371551873,134743,150154,64
290,0.897285375409792,134661,150076,65
290,0.897112527956738,134374,149785,66
290,0.897435043969724,134810,150217,67
290,0.897193642659834,134466,149874,68
290,0.897330499723523,134692,150103,69
290,0.897347950022644,134735,150148,70
290,0.897258766811808,134561,149969,71
290,0.897307597492155,134676,150089,72
290,0.897303312387971,134661,150073,73
290,0.897347066583166,134690,150098,74
290,0.897303996694964,134662,150074,75
290,0.89738126469002,134775,150187,76
290,0.897189590879679,134495,149907,77
290,0.897325682907162,134650,150057,78
290,0.897328269704844,134680,150090,79
290,0.897480243727217,134920,150332,80
290,0.897344354672191,134721,150133,81
290,0.89726018265449,134598,150010,82
290,0.89731869186279,134666,150076,83
290,0.897319911796252,134694,150107,84
290,0.897346229167499,134715,150126,85
290,0.897345745601769,134758,150174,86
290,0.897346429165973,134759,150175,87
290,0.897349493873202,134746,150160,88
290,0.897334781073682,134707,150119,89
290,0.897362656386287,134774,150189,90
290,0.897278127020739,134598,150007,91
290,0.897365722428649,134761,150174,92
290,0.897436238663357,134873,150287,93
290,0.897134042922582,134353,149758,94
290,0.897484322735525,134961,150377,95
290,0.897394245236542,134794,150206,96
290,0.897262784668395,134628,150043,97
290,0.897416094647767,134791,150199,98
290,0.897415416974514,134825,150237,99
290,0.897367246764837,134737,150147,100
295,0.897366599211844,134806,150224,1
295,0.897386221405555,134791,150204,2
295,0.897454492229082,134891,150304,3
295,0.897405511208165,134793,150203,4
295,0.897486394059959,134894,150302,5
295,0.897456031195725,134867,150277,6
295,0.897424801267626,134795,150202,7
295,0.897451763140386,134887,150300,8
295,0.897351875532822,134732,150144,9
295,0.897467124527498,134857,150264,10
295,0.897322975241852,134681,150092,11
295,0.897427877416564,134852,150265,12
295,0.897344531546592,134730,150143,13
295,0.897429755750281,134881,150297,14
295,0.897442890784029,134909,150326,15
295,0.897298017657838,134662,150075,16
295,0.89732199348647,134732,150149,17
295,0.897494714166035,134985,150402,18
295,0.89731919742515,134658,150067,19
295,0.897229246032011,134483,149887,20
295,0.897330828069614,134675,150084,21
295,0.897209162748825,134541,149955,22
295,0.897440675033605,134862,150274,23
295,0.897314586526288,134660,150070,24
295,0.897283825567758,134650,150064,25
295,0.897248122507237,134528,149934,26
295,0.897387575166315,134758,150167,27
295,0.897375464387009,134784,150198,28
295,0.897338352376828,134686,150095,29
295,0.897297333315564,134661,150074,30
295,0.897464211590655,134914,150328,31
295,0.897426849971705,134798,150205,32
295,0.89736179733383,134764,150178,33
295,0.89730976377113,134618,150024,34
295,0.897465062292552,134924,150339,35
295,0.897337161815553,134693,150103,36
295,0.897274199892008,134601,150011,37
295,0.897325889704609,134694,150106,38
295,0.897302987500999,134678,150092,39
295,0.897253380787662,134623,150039,40
295,0.897354786291773,134745,150158,41
295,0.897386060319637,134817,150233,42
295,0.897402960438741,134833,150248,43
295,0.897303167179651,134687,150102,44
295,0.897323302659372,134664,150073,45
295,0.897485004455439,134962,150378,46
295,0.897477505037675,134951,150367,47
295,0.897198692723271,134517,149930,48
295,0.897376656235435,134777,150190,49
295,0.89738331446834,134778,150190,50
295,0.897494547582318,134976,150392,51
295,0.897511604091024,134966,150378,52
295,0.897266346262807,134607,150019,53
295,0.89738827085289,134794,150207,54
295,0.897339922475457,134732,150146,55
295,0.897277846266618,134650,150065,56
295,0.897404153354633,134826,150240,57
295,0.897359375416345,134708,150116,58
295,0.897479226403923,134901,150311,59
295,0.897168017612329,134481,149895,60
295,0.897345698752798,134688,150096,61
295,0.897316460419957,134654,150063,62
295,0.89721091612731,134465,149870,63
295,0.897341265347181,134699,150109,64
295,0.897328475612599,134724,150139,65
295,0.897426000851789,134858,150272,66
295,0.897260365284629,134607,150020,67
295,0.897332018443988,134668,150076,68
295,0.897338554987212,134730,150144,69
295,0.897331388650243,134737,150153,70
295,0.897413362628583,134787,150195,71
295,0.897397324103042,134816,150230,72
295,0.897286886283814,134637,150049,73
